id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29684085,2 bedroom @ Grand Desert Resort,184109308,Angel,,Unincorporated Areas,36.10669,-115.16242,Entire home/apt,224,1,3,2021-05-30,0.09,11,362,2,
29704591,GREAT LOCATION! The perfect Vegas getaway.,35712787,Ami,,Unincorporated Areas,36.10316,-115.25377,Entire home/apt,245,3,109,2021-07-12,3.50,17,171,30,
29705749,"Las Vegas, NV, Blvd, 3 Bedroom Z #1",10981379,Jan,,Unincorporated Areas,36.03361,-115.17317,Entire home/apt,249,2,0,,,71,33,0,
29706197,"Las Vegas, NV, Blvd, Studio Z #1",10981379,Jan,,Unincorporated Areas,36.03361,-115.17317,Entire home/apt,141,2,0,,,71,54,0,
29706422,"Las Vegas, NV, Blvd, Studio L #1",10981379,Jan,,Unincorporated Areas,36.03361,-115.17317,Entire home/apt,141,2,0,,,71,63,0,
29706548,"Las Vegas, NV, Blvd, Studio S #1",10981379,Jan,,Unincorporated Areas,36.03361,-115.17317,Entire home/apt,141,2,0,,,71,10,0,
29707213,Bright and welcoming room,221222528,Tiara,,Unincorporated Areas,36.09383,-115.29332,Private room,64,30,47,2021-07-06,1.84,2,179,7,
29708180,Luxury Home Near Golf courses with a Hot Tub,222876401,David,,City of Mesquite,36.84195,-114.08805,Entire home/apt,127,2,100,2021-08-10,3.52,1,93,37,
29709856,Calmosa hummingbirds,148557731,Lisa,,Unincorporated Areas,36.12434,-115.21815,Private room,45,2,9,2020-07-31,0.45,2,265,0,
29722172,Modern Home  & Great Location Very Close LV Strip,223621612,Jason,,Unincorporated Areas,36.1337,-115.20382,Entire home/apt,167,1,57,2020-01-20,1.77,1,19,0,
29733338,Alkaline/Cozy Master Bedroom w/ Private Bath,36253300,Ash & Santi,,City of Las Vegas,36.16137,-115.21457,Private room,42,1,10,2021-04-04,0.32,3,79,2,
29737096,Alexander Light Breakfast-No Resort or Parking fee,83821451,Joyce,,City of North Las Vegas,36.23359,-115.16594,Private room,40,2,0,,,5,264,0,
29738029,"WHITE BEDROOM, CLOSE TO THE AIRPORT & STRIP",207110404,Erika,,Unincorporated Areas,36.02456,-115.16175,Private room,60,3,16,2020-02-24,0.81,4,245,0,
29754749,Las Vegas: Boulevard 1 bedroom (reserve),73776383,Kani,,City of Las Vegas,36.16244,-115.14539,Entire home/apt,189,2,1,2019-01-10,0.03,33,48,0,
29756401,North Las Vegas three bed room retreat,107944293,Jen And DJ,,City of North Las Vegas,36.27535,-115.08525,Entire home/apt,131,31,49,2021-05-14,1.98,12,290,6,
29772527,MASTER ROOM WITH PRIVATE BATH,223998876,Pat,,Unincorporated Areas,36.12215,-115.29516,Private room,80,1,33,2020-02-02,1.40,1,53,0,
29775238,Luxurious RiLu Property 8min from MGM,142103967,Richard,,Unincorporated Areas,36.09412,-115.23086,Entire home/apt,418,2,118,2021-08-08,4.57,3,73,27,
29784926,Amazing Suite Master private Bath 8 min from Strip,209062564,Meire,,City of Las Vegas,36.13512,-115.20563,Private room,45,2,59,2020-03-14,2.38,1,25,0,
29795089,LUXURY 1BEDRM HILTON STUDIO SUITE  MONORAIL TO CES,68591149,Hank,,Unincorporated Areas,36.11598,-115.1695,Private room,235,3,2,2020-01-11,0.06,3,6,0,
29814611,Best Price Beautiful 1BR/1Bath Closest to Strip,55621158,Kelly,,Unincorporated Areas,36.11229,-115.18783,Entire home/apt,102,2,81,2021-08-17,3.18,8,15,17,
29830579,Welcome House Las Vegas - Bunks,215736130,Shirl,,City of Las Vegas,36.29574,-115.27387,Private room,100,2,4,2019-07-07,0.13,4,338,0,
29831775,"Las Vegas, NV, Tropicana, 1 Bedroom S #1",10981379,Jan,,Unincorporated Areas,36.10043,-115.21346,Entire home/apt,202,2,0,,,71,61,0,
29833605,"Las Vegas, NV, Tropicana, 2 Bedroom Deluxe T #1",10981379,Jan,,Unincorporated Areas,36.10043,-115.21346,Entire home/apt,265,2,1,2019-01-11,0.03,71,69,0,
29833804,"Las Vegas, NV, Tropicana, 2 Bedroom Deluxe Q #1",10981379,Jan,,Unincorporated Areas,36.10043,-115.21346,Entire home/apt,265,2,0,,,71,41,0,
29833971,"Las Vegas, NV, Tropicana, 2 Bedroom Deluxe S #1",10981379,Jan,,Unincorporated Areas,36.10043,-115.21346,Entire home/apt,265,2,0,,,71,18,0,
29847843,Wyndham Desert Blue 2 Bd Deluxe,154673872,Allan,,Unincorporated Areas,36.12264,-115.184,Entire home/apt,375,4,0,,,1,0,0,
29863070,Elara Premier Resort-Gorgeous Studio-NO Extra Fees,224589318,Leah,,Unincorporated Areas,36.10956,-115.16947,Private room,269,3,5,2020-03-15,0.23,1,259,0,
29874336,Amazing remodeled modern condo near strip 2047,81950485,Khalil,,Unincorporated Areas,36.11326,-115.18835,Entire home/apt,163,1,88,2021-08-01,4.35,5,61,28,
29894892,"Very Private, GATED, Huge Open Floor Plan Wifi W+D",224794655,Maribel,,Unincorporated Areas,36.08782,-115.11239,Entire home/apt,176,2,52,2021-08-15,1.91,1,325,23,
29895957,LUXURIOUS 2 BEDROOM @ THE GRAND DESERT,184109308,Angel,,Unincorporated Areas,36.10774,-115.16091,Entire home/apt,306,1,9,2021-07-10,0.28,11,346,5,
29906798,"Villa Royal:4 bedrms, 3 bathrms, clean, specious",224879662,Ermias,,Unincorporated Areas,36.10607,-115.28777,Entire home/apt,214,3,43,2021-08-08,1.33,1,138,15,
29910501,Casita GUEST HOUSE- Vegas- Sleeps 2,1010655,Simon,,Unincorporated Areas,36.08789,-115.1015,Entire home/apt,168,3,30,2021-06-14,0.93,8,354,6,
29913724,"Townhouse in green Oasis, walk to Las Vegas Strip!",1455231,Vesna,,Unincorporated Areas,36.10556,-115.15933,Private room,66,31,9,2019-01-12,0.27,1,60,0,
29922725,Las Vegas 2 Bedroom and 2 Bathroom Residence,224982620,Shawnte,,Unincorporated Areas,36.12454,-115.26791,Entire home/apt,113,3,126,2021-08-11,4.73,1,125,60,
29940198,"Tahiti Village: 2/3-BR, Sleep 8, 2 Ba, 2 Kitchens",27042710,Igor,,Unincorporated Areas,36.05823,-115.16914,Entire home/apt,275,7,3,2021-07-17,0.39,29,347,2,
29942799,"Tahiti Village: 1-BR Bora Bora, Sleep 4, Kitchen",27042710,Igor,,Unincorporated Areas,36.05832,-115.17075,Entire home/apt,175,7,0,,,29,365,0,
29943067,"Tahiti Village: 1-BR Moorea, Sleep 4, Kitchenette",27042710,Igor,,Unincorporated Areas,36.05834,-115.17081,Entire home/apt,140,7,5,2021-07-03,0.16,29,365,1,
29943840,7 Bed/7 Bath Sleep 18/Across fr Casino/Volleyball,216796036,Phil,,Unincorporated Areas,36.00682,-115.16746,Entire home/apt,857,3,21,2020-12-27,0.67,1,288,7,
29947955,Modern Private Room in a spacious house | Vegas,188442521,Karolina,,Unincorporated Areas,36.09198,-115.25625,Private room,70,2,100,2021-07-19,3.29,4,134,25,
29969023,- Paris Room - 15min from Strip,66841591,Pei,,Unincorporated Areas,36.05524,-115.25045,Private room,50,7,14,2021-07-30,0.69,6,0,1,
29982989,1bdm1bth Condo B Jockey club Stripfront/Bellagio,98231658,Mark,,Unincorporated Areas,36.10928,-115.17395,Entire home/apt,153,2,38,2021-07-08,1.58,12,290,3,
29984937,1bdm1bth Condo C Jockey club stripfront/bellagio,98231658,Mark,,Unincorporated Areas,36.10966,-115.17536,Entire home/apt,153,2,21,2020-02-23,0.83,12,300,0,
29987918,"The Cosmo- 3300 sq ft, Ping Pong, 12 mins to Strip",981582,Jason & Kevin,,Unincorporated Areas,36.04422,-115.24017,Entire home/apt,413,2,39,2021-06-27,1.35,11,323,8,
29988061,Tahiti Village 1-BR Condo Full Kitchen,112460253,Charlotte,,Unincorporated Areas,36.059353,-115.169983,Entire home/apt,129,3,10,2021-04-09,0.39,12,4,4,
29988725,Tahiti Village 1-Bedroom Condo Partial Kitchen,112460253,Charlotte,,Unincorporated Areas,36.05885,-115.16926,Entire home/apt,110,4,5,2021-04-04,0.15,12,7,2,
30006605,1bdm1bth Condo D Jockey Club  Stripfront/Bellagio,98231658,Mark,,Unincorporated Areas,36.1099,-115.17413,Entire home/apt,153,2,31,2021-07-31,1.44,12,281,7,
30018204,Room 2 for rent,188392922,Carmenza,,Unincorporated Areas,36.0459,-115.20604,Private room,32,1,35,2020-01-07,1.39,2,234,0,
30039934,"Luxury, Stylish 3bd room house for Business/Family",27921947,Fred,,Unincorporated Areas,36.10208,-115.27634,Entire home/apt,240,3,73,2021-08-16,2.37,1,111,37,
30046963,1bdm1bth Condo F Jockey club stripfront sleeps4,98231658,Mark,,Unincorporated Areas,36.10953,-115.17605,Entire home/apt,153,2,22,2020-03-14,0.70,12,79,0,
30049962,Cozy and Convenient Condo on the west side of town,26160174,Michael,,City of Las Vegas,36.15919,-115.28228,Entire home/apt,86,2,76,2021-08-04,2.38,3,301,33,
30066114,35% Off Fall Special - Classy 2 Bedroom Condo!,70806202,Janie,,Unincorporated Areas,36.12594,-115.2891,Entire home/apt,131,40,35,2021-03-26,1.77,24,272,7,
30068094,35% Off Fall Special - Charming 2 Bedroom House,70806202,Janie,,City of Henderson,36.05141,-114.96445,Entire home/apt,160,2,71,2021-08-18,2.21,24,365,23,STR19-00081
30069541,Better value than any casino room,136976313,Dj,,Unincorporated Areas,36.01565,-115.14304,Private room,102,2,9,2021-07-12,0.35,4,90,1,
30069595,2019 New Year Eve in Las Vargas Marriott 7 Days !,225437894,Lily,,Unincorporated Areas,36.10803,-115.1697,Private room,1500,3,0,,,1,88,0,
30070203,"2 Bd, 2 Ba Condo in the Center of the Vegas Strip",19142820,Leron,,Unincorporated Areas,36.10972,-115.1756,Entire home/apt,449,3,1,2020-01-10,0.05,2,0,0,
30104484,Elara Hilton Grand 1-BR,112460253,Charlotte,,Unincorporated Areas,36.108559,-115.168678,Entire home/apt,145,7,1,2018-11-27,0.03,12,7,0,
30110549,2bdm2bth Condo B Jockey Club Stripfront Sleeps 6,98231658,Mark,,Unincorporated Areas,36.11098,-115.17482,Entire home/apt,218,2,49,2021-08-08,2.01,12,48,4,
30120545,Family-Friendly Las Vegas Suites*Tahiti Village,82237155,Helen Q.,,Unincorporated Areas,36.05912,-115.16898,Private room,350,4,1,2021-08-13,1,1,173,1,
30123728,Newly Remodeled Condo - Close to Strip & UNLV,98075679,Todd,,Unincorporated Areas,36.12119,-115.12917,Entire home/apt,65,31,75,2021-07-02,2.83,2,260,49,
30128938,Dual Suites in one unit Walking to LVCC Near Strip,226389589,Strong,,Unincorporated Areas,36.12921,-115.14477,Entire home/apt,126,2,103,2021-07-31,4.14,3,0,38,
30174202,Elara Hilton Grand Hotel,216264110,James,,Unincorporated Areas,36.11044,-115.16988,Private room,150,2,2,2020-01-01,0.06,1,14,0,
30175487,Tahiti Village Resort-Morea,56420058,Barbara,,Unincorporated Areas,36.0585,-115.1697,Entire home/apt,90,7,0,,,2,143,0,
30183564,Discount10%Full Kitchen.Parking,91238858,Helena,,City of Las Vegas,36.17349,-115.2515,Entire home/apt,109,2,119,2021-08-13,3.81,1,28,44,
30185324,4BR Cozy Single house 15min to vegas strip.,71779357,Roy,,Unincorporated Areas,36.12966,-115.262,Entire home/apt,163,2,57,2021-08-07,2.61,1,31,19,
30186728,MK's Getaway,65269636,Marshall,,Unincorporated Areas,36.05212,-115.29067,Entire home/apt,180,1,34,2020-02-23,1.08,1,1,0,
30187484,The place you need to stay...,203299179,Treniece,,Unincorporated Areas,36.03909,-115.23803,Shared room,332,2,0,,,1,363,0,
30199708,VIP Apartment Vacation Rental,224488149,Mark,,Unincorporated Areas,36.03601,-115.173,Entire home/apt,350,1,3,2018-12-13,0.09,1,89,0,
30201657,Vegas and Beyond!,5833664,Dee,,Unincorporated Areas,36.14697,-115.32613,Entire home/apt,170,1,66,2020-08-25,2.00,1,224,1,
30226653,Eagle Feather Tipi in the Mojave near Las Vegas,39186001,Rob,,Unincorporated Areas,35.78998,-115.62034,Entire home/apt,116,1,281,2021-08-17,8.73,2,326,125,
30236564,Spotless Alkaline Room,36253300,Ash & Santi,,City of Las Vegas,36.16272,-115.21357,Private room,28,2,42,2021-05-30,1.31,3,0,11,
30247491,Trump International Hotel Las Vegas,227082436,Ngoc Duc,,Unincorporated Areas,36.12986,-115.17317,Entire home/apt,150,7,1,2018-11-30,0.03,1,163,0,
30261655,Holiday Inn Vacations Desert Club: 2-BR Deluxe,27042710,Igor,,Unincorporated Areas,36.11747,-115.16196,Entire home/apt,266,5,3,2020-07-10,0.14,29,0,0,
30266636,Great price but 30 days in advance request needed.,95362986,Jafar,,Unincorporated Areas,36.05846,-115.17046,Private room,200,7,4,2020-10-13,0.13,1,359,2,
30269388,"Master Bedroom, private full bath, walk-in closet",150464670,Thayer,,Unincorporated Areas,36.14104,-115.11615,Private room,24,31,7,2021-05-24,0.24,1,272,2,
30277021,Vegas Exec Home Near Strip For Monthly Rentals,92916642,Debra,,Unincorporated Areas,36.14296,-115.222,Entire home/apt,289,31,2,2021-01-15,0.08,2,278,1,
30286723,Master Bedroom w/Private Bath,25455969,Tammy,,Unincorporated Areas,36.12195,-115.21883,Private room,55,1,9,2021-07-26,0.41,3,4,2,
30287851,Las Vegas 2Bdrm Condo 10 min walk to The Strip,103172095,Dennis And Cindy,,Unincorporated Areas,36.11787,-115.16235,Entire home/apt,585,3,1,2020-01-10,0.05,13,299,0,
30309546,"Modern Luxury Condo, Plush Linens, Walk To Strip",227613557,Olga,,Unincorporated Areas,36.11361,-115.189,Entire home/apt,113,1,177,2021-08-09,5.72,1,24,58,
30318474,New King Room Added,215736130,Shirl,,City of Las Vegas,36.29568,-115.27438,Private room,100,2,5,2019-12-01,0.15,4,342,0,
30323804,Family Wonderland in Quiet Neighborhood,54691960,Michael,,Unincorporated Areas,36.14293,-115.25976,Entire home/apt,478,3,53,2021-08-18,1.79,3,136,19,
30344668,VEGAS R&R,74869110,Yadira,,Unincorporated Areas,36.09586,-115.07167,Private room,125,1,18,2019-06-07,0.56,1,155,0,
30345728,Modern  Remodeled Beautiful 3 bedroom house,32170899,Manya,,City of Las Vegas,36.18801,-115.22409,Entire home/apt,205,2,53,2021-08-09,2.22,10,205,15,
30349371,Private bedroom in house with central location!,10296962,Melinda,,Unincorporated Areas,36.13588,-115.12285,Private room,33,7,0,,,2,126,0,
30366596,"studio, private, affordable and comfortable",227985980,Monica,,Unincorporated Areas,36.13179,-115.1074,Entire home/apt,93,1,286,2021-08-14,9.23,2,48,79,
30376316,Relaxing Vegas Resort 1 Bdrm Suite near MGM Grand,164971898,Tom,,Unincorporated Areas,36.0973,-115.16658,Private room,188,2,16,2021-05-30,0.52,20,38,1,
30377504,Modern Room with Balcony Mountain Scenery,228127047,Lynda,,Unincorporated Areas,36.11413,-115.19651,Private room,98,1,78,2021-08-08,2.78,1,98,14,
30422570,"Home away from home
(The House Of Comfort)
420",188464786,Kierra,,Unincorporated Areas,36.1464,-115.03601,Private room,100,1,3,2019-05-05,0.09,1,179,0,
30425358,"Luxury Ste on 29th Flr 1200sf 1Bd Strip Vw,No Fees",15351572,Ethan,,Unincorporated Areas,36.11403,-115.19952,Entire home/apt,192,2,88,2021-08-21,2.72,1,50,37,
30426533,Mini Vacation Oasis Retreat,47508367,Tina,,Unincorporated Areas,36.13671,-115.15198,Private room,400,2,1,2018-12-03,0.03,1,365,0,
30434831,"Worldmark Tropicana: 1-BR, Sleep 4, Kitchen",27042710,Igor,,Unincorporated Areas,36.10076,-115.21263,Entire home/apt,150,7,1,2019-01-11,0.03,29,365,0,
30435339,4 Bedroom Private Home w/ Pool 3 Miles To Strip,1022366,Matt,,Unincorporated Areas,36.12842,-115.21003,Entire home/apt,390,2,85,2021-08-15,2.83,3,44,16,
30447387,Palms Place 19th Floor Corner Suite Strip Views!,228599751,Michael,,Unincorporated Areas,36.11454,-115.19862,Entire home/apt,163,2,143,2021-08-15,4.56,1,131,50,
30449241,"888 # 53, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10698,-115.16606,Hotel room,228,1,0,,,268,365,0,
30449250,"888 # 51, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10484,-115.16708,Hotel room,228,1,0,,,268,365,0,
30449259,"888 # 56, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10553,-115.16714,Hotel room,228,1,0,,,268,365,0,
30449284,"888 # 58, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.1058,-115.16773,Hotel room,220,1,3,2019-07-07,0.15,268,365,0,
30449487,"888 # 53, MGM Signature One Bedroom Balcony Suite.",12018637,888,,Unincorporated Areas,36.10648,-115.16762,Hotel room,349,1,0,,,268,365,0,
30449492,"888 # 51, MGM Signature One Bedroom Balcony Suite.",12018637,888,,Unincorporated Areas,36.10669,-115.16748,Hotel room,349,1,3,2020-08-10,0.09,268,365,0,
30449588,"888 # 57, MGM Signature One Bedroom Balcony Suite.",12018637,888,,Unincorporated Areas,36.10484,-115.16658,Hotel room,349,1,0,,,268,365,0,
30449706,"888 # 56, MGM Signature One Bedroom Balcony Suite.",12018637,888,,Unincorporated Areas,36.10559,-115.16712,Hotel room,349,1,0,,,268,365,0,
30450010,*Sanitized* Vegas Villa Has it ALL,124337009,James,,Unincorporated Areas,36.08427,-115.24858,Entire home/apt,489,3,96,2021-08-16,3.14,1,73,40,
30472823,Mi Casita (Master Room),228770558,Lucino,,Unincorporated Areas,36.13648,-115.11483,Private room,50,2,60,2021-08-09,1.86,2,59,17,
30473663,Mi Casita (Bedroom #2),228770558,Lucino,,Unincorporated Areas,36.13693,-115.116,Private room,50,1,3,2019-11-08,0.09,2,47,0,
30475872,"888 # 54, MGM Signature One Bedroom Balcony Suite",12018637,888,,Unincorporated Areas,36.1067,-115.16751,Hotel room,349,1,0,,,268,365,0,
30475929,"888 # 52, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10536,-115.16785,Hotel room,228,1,5,2019-04-11,0.17,268,365,0,
30476237,"888 # 57, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10552,-115.16759,Hotel room,220,1,0,,,268,365,0,
30476503,"888 # 54, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10675,-115.16625,Hotel room,228,1,1,2019-05-26,0.04,268,365,0,
30476628,"888 # 52, MGM Signature One Bedroom Balcony Suite.",12018637,888,,Unincorporated Areas,36.10682,-115.16613,Hotel room,349,1,1,2019-03-17,0.03,268,365,0,
30476672,"888 # 55, MGM Signature One Bedroom Balcony Suite.",12018637,888,,Unincorporated Areas,36.10639,-115.16643,Hotel room,349,1,0,,,268,365,0,
30478879,"888 # 51,  MGM, 2 Bedroom 3 Bath, Balcony Suite.",12018637,888,,Unincorporated Areas,36.10482,-115.16729,Hotel room,1087,1,0,,,268,365,0,
30479050,"888 # 53, MGM, 2 Bedroom 3 Bath, Balcony Suite.",12018637,888,,Unincorporated Areas,36.10645,-115.16779,Hotel room,1146,1,1,2020-08-12,0.08,268,365,0,
30479360,"888 # 52, MGM, 2 Bedroom 3 Bath, Balcony Suite.",12018637,888,,Unincorporated Areas,36.10511,-115.16714,Hotel room,1111,1,0,,,268,365,0,
30482311,"888 # 53, MGM, 2 Bedroom 3 Bath Balcony Suite.",12018637,888,,Unincorporated Areas,36.107,-115.16589,Hotel room,1147,1,0,,,268,365,0,
30482541,"888 # 52, MGM, 2 Bedroom 3 Bath Balcony Suite.",12018637,888,,Unincorporated Areas,36.10517,-115.16707,Hotel room,1147,1,0,,,268,365,0,
30482917,"888 # 51, MGM, 2 Bedroom 3 Bath Balcony Suite",12018637,888,,Unincorporated Areas,36.10705,-115.16728,Hotel room,1147,1,0,,,268,365,0,
30499441,*Entire House* 🏡 *4Rooms/7Beds. 10 mins to Strip!,137418265,Qing,,Unincorporated Areas,36.02228,-115.22238,Entire home/apt,456,2,113,2021-08-15,5.91,1,36,36,
30509404,"888 # 55, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10568,-115.16744,Hotel room,228,1,0,,,268,365,0,
30511189,Near strip Near Chinatown Free parking Free Wi-fi!,224852315,Peggy,,Unincorporated Areas,36.13141,-115.2024,Entire home/apt,97,2,123,2021-08-06,3.93,4,53,46,
30529695,Marriott's Grand Chateau,147110997,Edward,,Unincorporated Areas,36.10799,-115.16899,Private room,400,5,2,2019-01-12,0.10,1,233,0,
30538572,Nice Studio in a Resort + amenities,70976017,Ricardo,,Unincorporated Areas,36.0986,-115.2166,Entire home/apt,164,4,1,2019-01-11,0.03,2,7,0,
30552157,"Luxury High Rise, Strip View",8226828,James,,Unincorporated Areas,36.11545,-115.19314,Entire home/apt,112,2,129,2021-08-19,4.47,1,15,30,
30556547,Beautiful Residence Las Vegas 6 Min. strip,29605819,Helen,,Unincorporated Areas,36.11706,-115.22096,Private room,250,2,4,2019-05-26,0.13,1,364,0,
30558399,Desert Paradise Resort 2 bdrm,109904033,Colleen,,Unincorporated Areas,36.09531,-115.20811,Entire home/apt,250,2,3,2019-09-22,0.09,82,76,0,
30566299,"# Urban Apt  near Strip, Convention, Airport UNLV",19705830,Rich,,Unincorporated Areas,36.09823,-115.1212,Entire home/apt,83,30,30,2021-03-21,1.07,5,351,3,
30572717,Desert Paradise Resort 2 bdrm*,109904033,Colleen,,Unincorporated Areas,36.09647,-115.20996,Entire home/apt,242,2,1,2021-08-15,1,82,76,1,
30586811,Grandview Las Vegas,88796598,Claudia,,Unincorporated Areas,36.00973,-115.17701,Private room,130,7,0,,,3,365,0,
30591507,Las Vegas Berkley Resort 1 bedroom No Resort Fees,73776383,Kani,,Unincorporated Areas,36.0402,-115.18568,Entire home/apt,189,2,0,,,33,0,0,
30592451,Las Vegas: Desert Paradise Resort,73776383,Kani,,Unincorporated Areas,36.09619,-115.2091,Entire home/apt,189,2,0,,,33,0,0,
30593545,Nevada-Las Vegas-Boulevard 1 Bdrm Condo #2,602654,Rey,,Unincorporated Areas,36.0331,-115.1739,Entire home/apt,184,3,0,,,11,53,0,
30636684,Desert Paradise Resort 2bdrm*,109904033,Colleen,,Unincorporated Areas,36.09728,-115.20936,Entire home/apt,250,2,1,2019-01-21,0.03,82,48,0,
30637839,Desert Paradise Resort 2 bd*,109904033,Colleen,,Unincorporated Areas,36.09507,-115.21008,Entire home/apt,250,2,0,,,82,48,0,
30644218,Las Vegas  Westgate Flamingo Bay Resort,73776383,Kani,,Unincorporated Areas,36.11411,-115.2184,Entire home/apt,189,2,0,,,33,0,0,
30645334,"Las Vegas: WorldMark - Boulevard, 1 bedroom condo",73776383,Kani,,Unincorporated Areas,36.03361,-115.17317,Entire home/apt,189,2,0,,,33,0,0,
30661623,"2bdm2bth Condo C Jockey club  Stripfront,Sleeps 6",98231658,Mark,,Unincorporated Areas,36.10937,-115.17434,Entire home/apt,220,2,14,2020-02-23,0.53,12,41,0,
30677480,Desert Paradise Resort Spacious 2 bdroom,109904033,Colleen,,Unincorporated Areas,36.09709,-115.20857,Entire home/apt,250,2,0,,,82,0,0,
30706196,Las Vegas Blvd Condo - 2bed/2bath Twin,100605868,Sharebnb,,Unincorporated Areas,36.03293,-115.17348,Entire home/apt,181,2,1,2019-01-10,0.03,23,60,0,
30714691,"Disinfected daily, private, quiet, 2nd bdrm avail.",169971021,Kami,,City of Las Vegas,36.28838,-115.26716,Private room,39,2,36,2020-08-14,1.33,2,0,0,
30714981,"888 # 59, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10531,-115.16704,Hotel room,220,1,0,,,268,365,0,
30715686,"888 # 60, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10517,-115.16782,Hotel room,220,1,0,,,268,365,0,
30715814,"888 # 58, MGM Signature One Bedroom Balcony Suite.",12018637,888,,Unincorporated Areas,36.10719,-115.16604,Hotel room,349,1,0,,,268,365,0,
30716113,"888 # 54, MGM, 2 Bedroom 3 Bath, Balcony Suite.",12018637,888,,Unincorporated Areas,36.10566,-115.16796,Hotel room,1111,1,0,,,268,365,0,
30716275,"888 # 59, MGM Signature One Bedroom Balcony Suite.",12018637,888,,Unincorporated Areas,36.10518,-115.16622,Hotel room,349,1,1,2019-01-01,0.03,268,365,0,
30716481,"888 # 56, MGM, 2 Bedroom 3 Bath, Balcony Suite.",12018637,888,,Unincorporated Areas,36.10493,-115.16783,Hotel room,1087,1,0,,,268,365,0,
30716831,"888 # 60, MGM Signature One Bedroom Balcony Suite.",12018637,888,,Unincorporated Areas,36.10578,-115.16632,Hotel room,349,1,0,,,268,365,0,
30717141,"888 # 57, MGM, 2 Bedroom 3 Bath, Balcony Suite.",12018637,888,,Unincorporated Areas,36.10581,-115.16797,Hotel room,1111,1,0,,,268,365,0,
30717252,"888 # 55, MGM, 2 Bedroom 3 Bath, Balcony Suite.",12018637,888,,Unincorporated Areas,36.10655,-115.16788,Hotel room,1111,1,1,2020-10-30,0.10,268,365,1,
30717608,"888 # 58, MGM, 2 Bedroom 3 Bath, Balcony Suite.",12018637,888,,Unincorporated Areas,36.10626,-115.16648,Hotel room,1087,1,0,,,268,365,0,
30717714,"888 # 54, MGM, 2 Bedroom 3 Bath Balcony Suite",12018637,888,,Unincorporated Areas,36.10647,-115.16699,Hotel room,1147,1,0,,,268,365,0,
30717855,"888 # 59, MGM, 2 Bedroom 3 Bath, Balcony Suite.",12018637,888,,Unincorporated Areas,36.1056,-115.16631,Hotel room,1087,1,0,,,268,365,0,
30717992,"888 # 55, MGM, 2 Bedroom 3 Bath Balcony Suite",12018637,888,,Unincorporated Areas,36.10694,-115.16594,Hotel room,1147,1,0,,,268,365,0,
30718088,"888 # 60, MGM, 2 Bedroom 3 Bath, Balcony Suite.",12018637,888,,Unincorporated Areas,36.10681,-115.16576,Hotel room,1087,1,0,,,268,365,0,
30718230,"888 # 56, MGM, 2 Bedroom 3 Bath Balcony Suite",12018637,888,,Unincorporated Areas,36.10708,-115.1677,Hotel room,1147,1,0,,,268,365,0,
30718284,"888 # 59, MGM, 2 Bedroom 3 Bath Balcony Suite",12018637,888,,Unincorporated Areas,36.10502,-115.16778,Hotel room,1110,1,0,,,268,365,0,
30718375,"888 # 57, MGM, 2 Bedroom 3 Bath Balcony Suite",12018637,888,,Unincorporated Areas,36.10707,-115.16724,Hotel room,1147,1,0,,,268,365,0,
30718447,"888 # 60, MGM, 2 Bedroom 3 Bath Balcony Suite",12018637,888,,Unincorporated Areas,36.10667,-115.16563,Hotel room,1088,1,0,,,268,365,0,
30718515,"888 # 58, MGM, 2 Bedroom 3 Bath Balcony Suite",12018637,888,,Unincorporated Areas,36.10683,-115.16748,Hotel room,1147,1,1,2019-03-17,0.03,268,365,0,
30720591,❀LICENSED VEGAS GETAWAY❀ 15min to Strip w Pool&Spa,145904730,Kevin,,City of Las Vegas,36.14973,-115.26177,Entire home/apt,499,2,50,2021-07-18,2.12,1,126,25,
30730074,SPACIOUS 2 BDR | NO RSRT FEE | POOL | FREE WIFI,11256923,Luk,,Unincorporated Areas,36.11763,-115.1633,Entire home/apt,250,2,27,2021-08-01,0.92,26,325,6,
30734906,Beautiful Villa in the heart of Las Vegas,29472728,Michelle,,Unincorporated Areas,36.10832,-115.16863,Private room,365,3,1,2019-05-20,0.04,1,173,0,
30734987,Desert Paradise 2 bdrm,109904033,Colleen,,Unincorporated Areas,36.0956,-115.21028,Entire home/apt,248,2,1,2019-01-10,0.03,82,52,0,
30736665,Casa Edna,111182809,Eric,,City of Las Vegas,36.158,-115.18978,Entire home/apt,58,30,11,2021-07-25,0.48,4,179,6,
